# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.10000000        	3        	-2.01349965         -2.01151964         -.10000000         -.09801999         .09801999         .10000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.15000000        	3        	-2.03146512         -2.02486677         -.15000000         -.14340166         .14340166         .15000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.20000000        	3        	-2.05777787         -2.04241508         -.20000000         -.18463721         .18463721         .20000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.25000000        	3        	-2.09292308         -2.06360650         -.25000000         -.22068342         .22068342         .25000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.30000000        	3        	-2.13718764         -2.08795257         -.30000000         -.25076493         .25076493         .30000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.35000000        	3        	-2.19062764         -2.11503041         -.35000000         -.27440277         .27440277         .35000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.40000000        	3        	-2.25306438         -2.14447659         -.40000000         -.29141221         .29141221         .40000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.45000000        	3        	-2.32410945         -2.17598009         -.45000000         -.30187064         .30187064         .45000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.50000000        	3        	-2.40321193         -2.20927536         -.50000000         -.30606343         .30606343         .50000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.55000000        	3        	-2.48971547         -2.24413573         -.55000000         -.30442026         .30442026         .55000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.60000000        	3        	-2.58291400         -2.28036764         -.60000000         -.29745364         .29745364         .60000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.65000000        	3        	-2.68209782         -2.31780551         -.65000000         -.28570769         .28570769         .65000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.70000000        	3        	-2.78658685         -2.35630740         -.70000000         -.26972055         .26972055         .70000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.75000000        	3        	-2.89575131         -2.39575131         -.75000000         -.25000000         .25000000         .75000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.80000000        	3        	-3.00902212         -2.43603209         -.80000000         -.22700997         .22700997         .80000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.85000000        	3        	-3.12589384         -2.47705881         -.85000000         -.20116497         .20116497         .85000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.90000000        	3        	-3.24592286         -2.51875260         -.90000000         -.17282973         .17282973         .90000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.95000000        	3        	-3.36872291         -2.56104480         -.95000000         -.14232189         .14232189         .95000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.00000000        	3        	-3.49395921         -2.60387547         -1.00000000         -.10991626         .10991626         1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.05000000        	3        	-3.62134239         -2.64719212         -1.05000000         -.07584973         .07584973         1.05000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.10000000        	3        	-3.75062255         -2.69094859         -1.10000000         -.04032605         .04032605         1.10000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.15000000        	3        	-3.88158377         -2.73510422         -1.15000000         -.00352045         .00352045         1.15000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.20000000        	3        	-4.01403928         -2.77962302         -1.20000000         -.03441626         .03441626         1.20000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.25000000        	3        	-4.14782724         -2.82447311         -1.25000000         -.07335414         .07335414         1.25000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.30000000        	3        	-4.28280704         -2.86962610         -1.30000000         -.11318094         .11318094         1.30000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.35000000        	3        	-4.41885621         -2.91505668         -1.35000000         -.15379953         .15379953         1.35000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.40000000        	3        	-4.55586780         -2.96074224         -1.40000000         -.19512556         .19512556         1.40000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.45000000        	3        	-4.69374810         -3.00666246         -1.45000000         -.23708564         .23708564         1.45000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.50000000        	3        	-4.83241479         -3.05279911         -1.50000000         -.27961568         .27961568         1.50000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.55000000        	3        	-4.97179529         -3.09913574         -1.55000000         -.32265955         .32265955         1.55000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.60000000        	3        	-5.11182548         -3.14565752         -1.60000000         -.36616796         .36616796         1.60000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.65000000        	3        	-5.25244849         -3.19235100         -1.65000000         -.41009749         .41009749         1.65000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.70000000        	3        	-5.39361375         -3.23920398         -1.70000000         -.45440977         .45440977         1.70000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.75000000        	3        	-5.53527619         -3.28620539         -1.75000000         -.49907080         .49907080         1.75000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.80000000        	3        	-5.67739549         -3.33334512         -1.80000000         -.54405036         .54405036         1.80000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.85000000        	3        	-5.81993551         -3.38061397         -1.85000000         -.58932154         .58932154         1.85000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.90000000        	3        	-5.96286378         -3.42800349         -1.90000000         -.63486029         .63486029         1.90000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.95000000        	3        	-6.10615103         -3.47550599         -1.95000000         -.68064505         .68064505         1.95000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.00000000        	3        	-6.24977084         -3.52311436         -2.00000000         -.72665648         .72665648         2.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.05000000        	3        	-6.39369927         -3.57082211         -2.05000000         -.77287716         .77287716         2.05000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.10000000        	3        	-6.53791461         -3.61862324         -2.10000000         -.81929138         .81929138         2.10000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.15000000        	3        	-6.68239714         -3.66651222         -2.15000000         -.86588492         .86588492         2.15000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.20000000        	3        	-6.82712885         -3.71448394         -2.20000000         -.91264491         .91264491         2.20000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.25000000        	3        	-6.97209334         -3.76253369         -2.25000000         -.95955965         .95955965         2.25000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.30000000        	3        	-7.11727558         -3.81065709         -2.30000000         -1.00661849         1.00661849         2.30000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.35000000        	3        	-7.26266182         -3.85885010         -2.35000000         -1.05381172         1.05381172         2.35000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.40000000        	3        	-7.40823943         -3.90710894         -2.40000000         -1.10113048         1.10113048         2.40000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.45000000        	3        	-7.55399677         -3.95543011         -2.45000000         -1.14856666         1.14856666         2.45000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.50000000        	3        	-7.69992316         -4.00381036         -2.50000000         -1.19611280         1.19611280         2.50000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.55000000        	3        	-7.84600873         -4.05224665         -2.55000000         -1.24376208         1.24376208         2.55000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.60000000        	3        	-7.99224435         -4.10073614         -2.60000000         -1.29150821         1.29150821         2.60000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.65000000        	3        	-8.13862157         -4.14927618         -2.65000000         -1.33934539         1.33934539         2.65000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.70000000        	3        	-8.28513259         -4.19786430         -2.70000000         -1.38726829         1.38726829         2.70000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.75000000        	3        	-8.43177014         -4.24649818         -2.75000000         -1.43527195         1.43527195         2.75000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.80000000        	3        	-8.57852747         -4.29517565         -2.80000000         -1.48335182         1.48335182         2.80000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.85000000        	3        	-8.72539832         -4.34389466         -2.85000000         -1.53150366         1.53150366         2.85000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.90000000        	3        	-8.87237683         -4.39265330         -2.90000000         -1.57972353         1.57972353         2.90000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
2.95000000        	3        	-9.01945755         -4.44144978         -2.95000000         -1.62800778         1.62800778         2.95000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
3.00000000        	3        	-9.16663540         -4.49028239         -3.00000000         -1.67635301         1.67635301         3.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.00000000        	4        	-3.00000000         -3.00000000         -1.00000000         -1.00000000         -1.00000000         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.05000000        	4        	-3.00375702         -3.00374455         -1.07249248         -1.07248001         -1.00001247         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.10000000        	4        	-3.01511152         -3.01491352         -1.14820280         -1.14800480         -1.00019800         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.15000000        	4        	-3.03430820         -3.03331848         -1.22666977         -1.22568005         -1.00098972         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.20000000        	4        	-3.06173480         -3.05866277         -1.30750194         -1.30442991         -1.00307203         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.25000000        	4        	-3.09788888         -3.09056425         -1.39036853         -1.38304390         -1.00732463         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.30000000        	4        	-3.14332680         -3.12858136         -1.47499049         -1.46024506         -1.01474544         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.35000000        	4        	-3.19859506         -3.17223896         -1.56113248         -1.53477638         -1.02635610         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.40000000        	4        	-3.26414983         -3.22105113         -1.64859572         -1.60549701         -1.04309870         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.45000000        	4        	-3.34027755         -3.27453950         -1.73721196         -1.67147390         -1.06573805         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.50000000        	4        	-3.42703409         -3.33224650         -1.82683840         -1.73205081         -1.09478759         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.55000000        	4        	-3.52421829         -3.39374410         -1.91735342         -1.78687923         -1.13047419         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.60000000        	4        	-3.63138581         -3.45863854         -2.00865310         -1.83590583         -1.17274727         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.65000000        	4        	-3.74789700         -3.52657223         -2.10064829         -1.87932352         -1.22132476         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.70000000        	4        	-3.87298335         -3.59722348         -2.19326222         -1.91750236         -1.27575986         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.75000000        	4        	-4.00581557         -3.67030489         -2.28642857         -1.95091789         -1.33551068         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.80000000        	4        	-4.14556091         -3.74556091         -2.38008979         -1.98008979         -1.40000000         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.85000000        	4        	-4.29142428         -3.82276512         -2.47419576         -2.00553660         -1.46865916         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.90000000        	4        	-4.44267309         -3.90171721         -2.56870269         -2.02774682         -1.54095587         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
.95000000        	4        	-4.59864900         -3.98224022         -2.66357220         -2.04716341         -1.61640878         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.00000000        	4        	-4.75877048         -4.06417777         -2.75877048         -2.06417777         -1.69459271         -1.00000000
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.05000000        	4        	-4.92252960         -4.14739168         -2.85426772         -2.07912980         -1.77513792         -1.06826188
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.10000000        	4        	-5.08948581         -4.23175967         -2.95003749         -2.09231135         -1.85772614         -1.13944832
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.15000000        	4        	-5.25925856         -4.31717345         -3.04605633         -2.10397122         -1.94208511         -1.21320223
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.20000000        	4        	-5.43151958         -4.40353694         -3.14230334         -2.11432070         -2.02798264         -1.28921624
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.25000000        	4        	-5.60598575         -4.49076477         -3.23875983         -2.12353885         -2.11522098         -1.36722592
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.30000000        	4        	-5.78241258         -4.57878091         -3.33540907         -2.20363167         -2.13177740         -1.44700351
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
1.35000000        	4        	-5.96058851         -4.66751755         -3.43223603         -2.29307096         -2.13916508         -1.52835247
# 1st k-eigenvalues of Ising hamiltonian with 1) lambda, 2) n spin particles 3) time
